,wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1+NO2 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO1 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),wind NO2 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1+NO2+NO5 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO1 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO2 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),water reservoir NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1+NO2+NO5 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO1 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO2 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),run of river NO5 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1+NO2+NO3 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO1 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO2 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),demand NO5 (MWh),PV average,PV average,PV average,PV average,PV average,PV average,PV average,PV average,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Oslo,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Kristiansand,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Bergen,PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Wilster (DE),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Eemshaven (NL),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Blyth (UK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),PV Tjele (DK),Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1+NO2+NO5 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO1 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO2 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Historical water reservoir NO5 TWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO1 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO2 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh,Price NO5 euro per MWh
202,651.0,348.0,1276.0,2577.0,5552.0,4950.0,2559.0000000000005,0.0,0.0,0.0,0.0,876.0,201.0,651.0,348.0,1276.0,2577.0,4676.0,4749.0,197786.0,201238.0,187412.0,132981.0,159378.0,213017.0,181968.6666666667,32635.0,19137.0,20234.0,10746.0,21825.0,42510.0,84407.0,108797.0,96611.0,65013.0,82357.0,99226.0,80744.0,73304.0,70567.0,57222.0,55196.0,71281.0,34933.0,24627.0,22660.0,12835.0,18013.0,22920.0,22664.666666666668,27152.0,18211.0,17392.0,10025.0,12282.0,16272.0,4919.0,4965.0,4611.0,2445.0,4855.0,5010.0,2862.0,1451.0,657.0,365.0,876.0,1638.0,187337.0,163427.0,160131.0,158767.0,169922.0,185518.0,183118.0,172602.85714285713,64256.0,58342.0,53686.0,49853.0,58445.0,62722.0,59427.0,77824.0,72993.0,72570.0,73246.0,77216.0,82357.0,85805.0,45257.0,32092.0,33875.0,35668.0,34261.0,40439.0,37886.0,5.823,4.106199999999999,4.849600000000001,4.2584,5.354000000000001,4.9350000000000005,4.5388,4.926266666666667,5.65,5.395,6.300000000000001,5.365,6.404999999999999,5.823,4.599,2.4529999999999994,7.425000000000002,2.3579999999999997,7.413,4.849600000000001,4.182,3.3730000000000007,4.58,2.012,6.384000000000001,4.106199999999999,3.253999999999999,3.0139999999999993,6.5040000000000004,2.1210000000000004,6.399,4.2584,3.49,5.491,7.042,4.396000000000001,6.351,5.354000000000001,6.566,2.803,6.517000000000001,6.569999999999999,2.219,4.9350000000000005,4.685999999999999,3.221,6.518000000000001,1.8159999999999998,6.452999999999999,4.5388,32.599999999999994,51.2,42.0,57.3,4.1,5.7,4.9,6.0,18.2,30.4,24.9,33.9,10.3,15.1,12.2,17.4,233.79,602.88,650.5299999999999,1262.05,894.2399999999999,36.73,1400.61,233.79,602.88,650.5299999999999,1262.05,894.2399999999999,36.73,1427.62,233.79,542.3000000000001,650.5299999999999,1262.05,894.2399999999999,36.73,1400.61
203,1087.0,195.0,1252.0,1479.0,1225.0,1063.0,1050.166666666667,0.0,0.0,0.0,0.0,328.0,256.0,1087.0,195.0,1252.0,1479.0,897.0,807.0,177253.0,194194.0,143157.0,194461.0,177895.0,212468.0,183237.99999999997,27304.0,18072.0,14876.0,12644.0,24137.0,42218.0,72004.0,104740.0,73632.0,108253.0,87619.0,96091.0,77945.0,71382.0,54649.0,73564.0,66139.0,74159.0,34833.0,24173.0,21960.0,13739.0,18882.0,22474.0,22676.833333333332,26752.0,17736.0,16823.0,10882.0,12278.0,16187.0,5173.0,4880.0,4478.0,2503.0,5448.0,4664.0,2908.0,1557.0,659.0,354.0,1156.0,1623.0,187386.0,154722.0,153003.0,173401.0,169671.0,183633.0,179139.0,171565.0,62869.0,53140.0,51845.0,57969.0,58298.0,62260.0,58137.0,77891.0,69740.0,68608.0,78373.0,77029.0,80952.0,83795.0,46626.0,31842.0,32550.0,37059.0,34344.0,40421.0,37207.0,5.2886,5.4888,6.1134,5.193,5.943,4.315200000000001,4.8738,5.6302666666666665,1.764,4.976999999999999,6.3309999999999995,6.2669999999999995,7.104,5.2886,5.95,4.601999999999999,6.723000000000001,7.143000000000001,6.148999999999999,6.1134,6.643,5.981000000000002,2.931,5.159000000000001,6.73,5.4888,3.516,4.149,6.493,6.6080000000000005,5.198999999999998,5.193,5.9239999999999995,5.316,7.089999999999999,7.0329999999999995,4.352000000000001,5.943,3.8640000000000008,1.7439999999999998,5.5920000000000005,7.265000000000001,3.1110000000000007,4.315200000000001,4.666,1.519,6.325,6.735,5.124,4.8738,32.699999999999996,52.2,42.8,57.3,4.1,5.6,5.0,6.0,18.2,31.0,25.2,33.9,10.4,15.6,12.6,17.4,222.54000000000002,609.9200000000002,629.32,1319.9999999999998,906.7599999999999,37.92,1413.1400000000003,222.54000000000002,609.9200000000002,629.32,1294.44,906.7599999999999,37.92,1442.8400000000004,222.54000000000002,548.7199999999999,629.32,1294.44,906.7599999999999,37.92,1413.1400000000003
204,1683.0,185.0,421.0,1854.0,4194.0,4917.0,2208.9999999999995,0.0,0.0,0.0,0.0,467.0,238.0,1683.0,185.0,421.0,1854.0,3727.0,4679.0,191187.0,184892.0,189063.0,201613.0,177924.0,209390.0,192344.8333333334,29662.0,17140.0,21940.0,13785.0,20979.0,42398.0,79996.0,98850.0,92880.0,110428.0,85929.0,95651.0,81529.0,68902.0,74243.0,77400.0,71016.0,71341.0,34615.0,23657.0,22043.0,14357.0,18052.0,22055.0,22463.166666666664,26531.0,17496.0,16596.0,11459.0,12237.0,16134.0,5268.0,4734.0,4704.0,2555.0,4895.0,4379.0,2816.0,1427.0,743.0,343.0,920.0,1542.0,188523.0,149789.0,168741.0,172832.0,168982.0,180872.0,168108.0,171121.0,63085.0,51379.0,57808.0,58550.0,58450.0,62415.0,53512.0,78706.0,67957.0,75657.0,77507.0,76409.0,79507.0,80952.0,46732.0,30453.0,35276.0,36775.0,34123.0,38950.0,33644.0,5.536600000000001,5.5054,6.1788,5.5764,5.783,4.5418,5.7792,5.740266666666667,5.6770000000000005,4.412999999999999,6.46,6.652,4.481000000000002,5.536600000000001,5.699000000000001,4.489,6.934999999999999,7.247999999999998,6.523,6.1788,6.1419999999999995,4.967999999999999,3.499,5.630999999999999,7.286999999999999,5.5054,6.45,2.6139999999999994,6.028,6.402,6.387999999999999,5.5764,6.100000000000002,2.6999999999999997,6.875,6.812,6.428,5.783,3.400000000000001,3.0760000000000005,4.4879999999999995,5.971,5.774,4.5418,5.504999999999999,4.322,6.587000000000001,6.673,5.809000000000001,5.7792,32.699999999999996,52.2,42.8,57.3,4.1,5.6,5.0,6.0,18.2,31.0,25.2,33.9,10.4,15.6,12.6,17.4,225.46000000000004,603.26,649.72,1353.4900000000005,924.6999999999999,36.91,1389.55,225.46000000000004,603.26,649.72,1297.4600000000003,924.6999999999999,36.91,1430.3000000000002,225.46000000000004,552.57,649.72,1297.4600000000003,924.6999999999999,36.91,1389.55
205,484.0,1326.0,186.0,785.0,4584.0,5354.0,2119.833333333333,0.0,0.0,0.0,0.0,685.0,262.0,484.0,1326.0,186.0,785.0,3899.0,5092.0,137354.0,204141.0,194430.0,200023.0,177839.0,203553.0,186223.33333333334,24555.0,22308.0,24413.0,11818.0,22703.0,41689.0,46376.0,108585.0,99259.0,113730.0,90087.0,94885.0,66423.0,73248.0,70758.0,74475.0,65049.0,66979.0,34495.0,24197.0,23628.0,14626.0,16855.0,22028.0,22638.166666666664,26531.0,18232.0,17998.0,11551.0,12164.0,15968.0,5118.0,4678.0,4879.0,2628.0,3927.0,4555.0,2846.0,1287.0,751.0,447.0,764.0,1505.0,181298.0,164423.0,168721.0,169637.0,166468.0,170146.0,161358.0,168864.42857142858,60866.0,59344.0,57869.0,56857.0,57023.0,57670.0,52921.0,75825.0,73132.0,75361.0,76640.0,75264.0,76841.0,77887.0,44607.0,31947.0,35491.0,36140.0,34181.0,35635.0,30550.0,5.2025999999999994,4.9483999999999995,5.9636,4.0386,5.0684000000000005,5.517999999999999,4.4454,5.371533333333333,2.913,5.6549999999999985,6.483,6.367,4.595,5.2025999999999994,3.982999999999999,6.412,7.226,6.672999999999999,5.524,5.9636,4.055999999999999,3.9720000000000004,3.905,6.45,6.358999999999999,4.9483999999999995,4.785,1.9649999999999999,6.013,2.742,4.688,4.0386,5.441999999999999,2.96,6.213,5.986,4.741,5.0684000000000005,5.491,3.6500000000000004,7.244999999999999,6.436999999999999,4.767,5.517999999999999,3.4569999999999994,2.558,6.191999999999999,6.005999999999999,4.014,4.4454,32.699999999999996,52.2,42.8,57.3,4.1,5.6,5.0,6.0,18.2,31.0,25.2,33.9,10.4,15.6,12.6,17.4,151.07,607.0999999999999,650.1000000000001,1320.7400000000002,939.6499999999997,36.790000000000006,1303.2800000000002,151.07,607.0999999999999,650.1000000000001,1293.68,939.6499999999997,36.790000000000006,1312.3700000000001,151.07,545.52,650.1000000000001,1293.68,939.6499999999997,36.790000000000006,1303.2800000000002
206,2709.0,895.0,500.0,406.0,5741.0,8793.0,3173.9999999999995,0.0,0.0,0.0,0.0,229.0,860.0,2709.0,895.0,500.0,406.0,5512.0,7933.0,118867.0,204665.0,184884.0,196928.0,170975.0,195195.0,178585.66666666666,22350.0,24183.0,24197.0,13404.0,22186.0,37598.0,38827.0,105257.0,93352.0,109381.0,82173.0,93089.0,57690.0,75225.0,67335.0,74143.0,66616.0,64508.0,33850.0,25149.0,25203.0,14608.0,15903.0,23278.0,22998.500000000004,26035.0,18634.0,19707.0,11540.0,12095.0,15991.0,5007.0,5125.0,4769.0,2603.0,3130.0,5712.0,2808.0,1390.0,727.0,465.0,678.0,1575.0,180105.0,162935.0,169364.0,170444.0,165565.0,171098.0,176415.0,170846.57142857142,62037.0,58002.0,59986.0,58206.0,56556.0,58555.0,59426.0,74282.0,73847.0,73771.0,75717.0,75628.0,78013.0,82616.0,43786.0,31086.0,35607.0,36521.0,33381.0,34530.0,34373.0,4.5918,4.3384,5.732600000000001,6.011800000000001,6.599200000000001,5.1284,5.5992,4.8876,5.903,3.043,6.422000000000001,5.769,1.8219999999999998,4.5918,7.03,5.67,7.219,6.72,2.024,5.732600000000001,4.855,4.0440000000000005,6.721999999999999,4.676,1.3949999999999998,4.3384,6.537000000000001,6.413,6.2010000000000005,5.662,5.2459999999999996,6.011800000000001,6.228,6.944999999999999,6.469,6.478999999999999,6.874999999999999,6.599200000000001,3.2830000000000004,3.13,6.414000000000001,6.099,6.715999999999999,5.1284,6.531999999999999,6.105,6.5169999999999995,6.08,2.762,5.5992,32.699999999999996,52.2,42.8,57.3,4.1,5.6,5.0,6.0,18.2,31.0,25.2,33.9,10.4,15.6,12.6,17.4,91.75,598.24,644.24,1302.06,929.08,35.0,1417.8500000000004,91.75,598.24,644.24,1279.8600000000001,929.08,35.0,1427.3800000000003,91.75,537.01,644.24,1279.8600000000001,929.08,35.0,1417.8500000000004
207,264.0,1385.0,1984.0,5172.0,6695.0,16587.0,5347.833333333334,0.0,0.0,0.0,0.0,822.0,687.0,264.0,1385.0,1984.0,5172.0,5873.0,15900.0,182391.0,197829.0,189009.0,173714.0,121259.0,201948.0,177691.6666666667,29082.0,25616.0,25873.0,11623.0,18532.0,35448.0,76541.0,100794.0,92396.0,94576.0,52816.0,97387.0,76768.0,71419.0,70740.0,67515.0,49911.0,69113.0,33006.0,25778.0,26209.0,14735.0,15530.0,24333.0,23265.166666666664,25567.0,18915.0,20965.0,11555.0,12074.0,15925.0,4789.0,5419.0,4517.0,2517.0,2900.0,6435.0,2650.0,1444.0,727.0,663.0,556.0,1973.0,190123.0,164953.0,170770.0,168873.0,154443.0,178960.0,180105.0,172603.85714285713,65551.0,57405.0,61089.0,58029.0,50836.0,63541.0,60132.0,79110.0,73442.0,74040.0,75548.0,71316.0,79886.0,84910.0,45462.0,34106.0,35641.0,35296.0,32291.0,35533.0,35063.0,5.265000000000001,4.293799999999999,4.7946,4.6418,5.381399999999999,4.7644,4.776999999999999,4.784466666666667,4.643,2.4279999999999995,6.569,6.469,6.216,5.265000000000001,2.338,3.133,7.1770000000000005,6.927,4.398,4.7946,1.5949999999999998,3.134,6.3260000000000005,6.337,4.076999999999999,4.293799999999999,3.514,3.245,6.494999999999998,5.703000000000001,4.252,4.6418,4.557,4.678000000000001,6.7269999999999985,6.938000000000001,4.007,5.381399999999999,7.18,3.903,5.311,4.255,3.173,4.7644,4.327999999999999,2.3819999999999997,6.5249999999999995,5.9959999999999996,4.654,4.776999999999999,32.699999999999996,52.2,42.8,57.3,4.1,5.6,5.0,6.0,18.2,31.0,25.2,33.9,10.4,15.6,12.6,17.4,222.13999999999993,597.3299999999999,660.6800000000001,1277.79,883.0999999999997,36.25999999999999,1402.2599999999998,222.13999999999993,597.3299999999999,660.6800000000001,1271.8600000000001,883.0999999999997,36.25999999999999,1431.0699999999997,222.13999999999993,528.71,660.6800000000001,1271.8600000000001,883.0999999999997,36.25999999999999,1402.2599999999998
208,244.0,1042.0,283.0,9542.0,6395.0,22125.0,6605.166666666666,0.0,0.0,0.0,0.0,1038.0,970.0,244.0,1042.0,283.0,9542.0,5357.0,21155.0,182330.0,197094.0,177003.0,122326.0,126213.0,200510.0,167579.3333333333,31869.0,26401.0,24116.0,9689.0,19600.0,37348.0,74954.0,100706.0,87551.0,57466.0,53161.0,93496.0,75507.0,69987.0,65336.0,55171.0,53452.0,69666.0,33253.0,27591.0,28334.0,14184.0,15473.0,24682.0,23919.499999999996,26155.0,20000.0,22489.0,11245.0,12014.0,15973.0,4452.0,5989.0,4767.0,2523.0,2907.0,6434.0,2646.0,1602.0,1078.0,416.0,552.0,2275.0,193314.0,166323.0,170438.0,159492.0,152448.0,183108.0,178059.0,171883.14285714287,66952.0,59428.0,61301.0,54059.0,49233.0,65974.0,59543.0,79997.0,73287.0,74089.0,73893.0,70862.0,80860.0,83213.0,46365.0,33608.0,35048.0,31540.0,32353.0,36274.0,35303.0,5.597800000000001,4.702800000000001,6.328000000000001,5.7574000000000005,5.9643999999999995,5.7966,5.5234000000000005,5.542866666666669,6.636000000000001,6.763000000000002,4.994000000000001,6.5120000000000005,3.084,5.597800000000001,7.114000000000001,5.746,6.487,5.948,6.344999999999999,6.328000000000001,3.8499999999999996,4.698,4.645,6.3709999999999996,3.9500000000000006,4.702800000000001,6.178,5.272,5.148000000000001,5.784999999999999,6.404,5.7574000000000005,6.194999999999999,6.651,3.061,6.801,7.114000000000001,5.9643999999999995,3.942999999999999,6.109000000000001,5.630000000000001,6.579,6.7219999999999995,5.7966,6.031000000000001,4.416,5.948,4.902000000000001,6.32,5.5234000000000005,32.699999999999996,52.2,42.8,57.3,4.1,5.6,5.0,6.0,18.2,31.0,25.2,33.9,10.4,15.6,12.6,17.4,220.94,584.15,659.3499999999999,1212.8999999999999,851.8000000000001,33.779999999999994,1375.28,220.94,584.15,659.3499999999999,1211.75,851.8000000000001,33.779999999999994,1402.29,220.94,540.56,659.3499999999999,1211.75,851.8000000000001,33.779999999999994,1375.28
209,510.0,597.0,1630.0,6512.0,3844.0,19088.0,5363.499999999999,0.0,0.0,0.0,0.0,685.0,462.0,510.0,597.0,1630.0,6512.0,3159.0,18626.0,159661.0,201155.0,116391.0,130127.0,188259.0,198803.0,165732.66666666666,29116.0,24701.0,17949.0,12464.0,22878.0,38967.0,61650.0,105092.0,44109.0,60033.0,92116.0,85483.0,68895.0,71362.0,54333.0,57630.0,73265.0,74353.0,33424.0,27528.0,29023.0,14542.0,16267.0,25265.0,24341.499999999996,26442.0,19793.0,23258.0,11508.0,11946.0,16204.0,4530.0,5934.0,4580.0,2525.0,3770.0,6624.0,2452.0,1801.0,1185.0,509.0,551.0,2437.0,192540.0,168738.0,163124.0,154715.0,170257.0,186353.0,177172.0,173271.2857142857,68070.0,58875.0,57126.0,51226.0,59703.0,67564.0,59940.0,79296.0,75941.0,71269.0,70656.0,76189.0,80714.0,82121.0,45174.0,33922.0,34729.0,32833.0,34365.0,38075.0,35111.0,4.878200000000001,4.666,4.6542,5.4548000000000005,5.6248000000000005,5.1218,4.4762,4.7328,4.4350000000000005,4.745000000000001,6.032000000000002,5.793,3.3859999999999997,4.878200000000001,2.9829999999999997,3.691,6.776,5.482,4.3389999999999995,4.6542,4.3549999999999995,4.239000000000001,5.989999999999999,5.465000000000002,3.2809999999999997,4.666,5.687000000000001,5.058,5.840000000000001,4.452,6.236999999999998,5.4548000000000005,4.973000000000001,6.268,4.126,5.835999999999999,6.920999999999999,5.6248000000000005,5.136000000000001,6.798000000000001,3.0439999999999996,3.675,6.9559999999999995,5.1218,2.978999999999999,5.158,6.392,3.4489999999999994,4.403,4.4762,32.699999999999996,52.2,42.8,57.3,4.1,5.6,5.0,6.0,18.2,31.0,25.2,33.9,10.4,15.6,12.6,17.4,182.92,580.16,548.8999999999999,1206.59,943.5899999999998,28.360000000000003,1201.5300000000002,182.92,580.16,548.8999999999999,1206.59,943.5899999999998,28.360000000000003,1201.5300000000002,182.92,527.4999999999999,548.8999999999999,1206.59,943.5899999999998,28.360000000000003,1201.5300000000002
210,2078.0,752.0,2016.0,9034.0,3925.0,11499.0,4883.999999999999,0.0,0.0,0.0,0.0,1610.0,321.0,2078.0,752.0,2016.0,9034.0,2315.0,11178.0,146533.0,187420.0,121135.0,189325.0,190905.0,203573.0,173148.5,28353.0,28235.0,17813.0,16047.0,22271.0,40708.0,54245.0,92671.0,46534.0,99058.0,97438.0,87615.0,63935.0,66514.0,56788.0,74220.0,71196.0,75250.0,33965.0,27589.0,29038.0,16003.0,16738.0,26287.0,24936.666666666664,26316.0,19310.0,23228.0,12887.0,11949.0,16769.0,5103.0,6247.0,4775.0,2450.0,4217.0,7111.0,2546.0,2032.0,1035.0,666.0,572.0,2407.0,189361.0,156799.0,160476.0,174689.0,170009.0,189346.0,177212.0,173984.57142857142,67304.0,53749.0,56034.0,59084.0,59437.0,64764.0,59891.0,77215.0,71994.0,70031.0,79193.0,76284.0,84616.0,82647.0,44842.0,31056.0,34411.0,36412.0,34288.0,39966.0,34674.0,4.49,3.961,4.3862000000000005,5.1274,5.855000000000001,4.831,4.4098,4.279066666666667,6.517,2.497,4.8629999999999995,2.151,6.422,4.49,7.2940000000000005,2.533,4.063000000000001,2.2220000000000004,5.819000000000002,4.3862000000000005,5.698,3.7900000000000005,3.021,4.1240000000000006,3.172,3.961,5.848,4.247,5.082000000000002,5.766,4.694,5.1274,6.397,5.209,4.950000000000001,6.781,5.938000000000001,5.855000000000001,6.73,4.355000000000001,5.406999999999999,5.361,2.3019999999999996,4.831,6.081999999999999,3.193,3.689,4.765000000000001,4.32,4.4098,32.7,53.5,44.400000000000006,57.3,4.2,5.6,5.1,6.0,18.0,32.0,26.1,33.9,10.5,15.9,13.2,17.4,168.92999999999998,583.85,591.7499999999999,1282.83,957.3800000000001,30.380000000000003,1278.74,173.72,583.85,591.7499999999999,1257.6200000000001,957.3800000000001,30.380000000000003,1285.0900000000001,168.92999999999998,517.68,591.7499999999999,1257.6200000000001,957.3800000000001,30.380000000000003,1278.74
211,2459.0,831.0,2293.0,5452.0,9386.0,4120.0,4090.166666666668,0.0,0.0,0.0,0.0,458.0,264.0,2459.0,831.0,2293.0,5452.0,8928.0,3856.0,132130.0,176006.0,175428.0,188184.0,186474.0,209748.0,177995.0,25237.0,22809.0,21083.0,13513.0,23643.0,39737.0,41753.0,87982.0,81560.0,97973.0,93119.0,92517.0,65140.0,65215.0,72785.0,76698.0,69712.0,77494.0,34303.0,27729.0,29172.0,16381.0,17795.0,26548.0,25321.333333333336,25893.0,19542.0,22823.0,13284.0,12065.0,17701.0,5712.0,6162.0,5079.0,2567.0,5028.0,6686.0,2698.0,2025.0,1270.0,530.0,702.0,2161.0,188038.0,153650.0,172849.0,174598.0,173005.0,179849.0,172135.0,173446.2857142857,65654.0,53346.0,63300.0,61111.0,61069.0,62816.0,56436.0,77432.0,69877.0,73716.0,77006.0,77733.0,79847.0,81920.0,44952.0,30427.0,35833.0,36481.0,34203.0,37186.0,33779.0,5.038400000000001,2.9902,4.0714,4.744,5.1076,6.3062,4.7947999999999995,4.033333333333334,6.117000000000001,5.522,5.304000000000001,1.5899999999999999,6.659,5.038400000000001,5.44,4.278,1.5659999999999998,2.194,6.879,4.0714,2.381,2.932,2.17,1.682,5.786,2.9902,3.973,5.543,2.863,4.882999999999999,6.458,4.744,4.663,5.595000000000001,4.2219999999999995,4.904000000000001,6.154,5.1076,5.985999999999999,6.6080000000000005,6.892,4.871999999999999,7.173,6.3062,5.862,5.529,1.9560000000000004,3.8209999999999997,6.806,4.7947999999999995,32.7,53.5,44.400000000000006,57.3,4.2,5.6,5.1,6.0,18.0,32.0,26.1,33.9,10.5,15.9,13.2,17.4,150.93,571.1600000000001,646.39,1293.1000000000001,937.5799999999999,31.919999999999995,1066.4600000000003,154.31,571.1600000000001,646.39,1271.6200000000001,937.5799999999999,31.919999999999995,1068.1200000000001,150.93,523.7800000000001,646.23,1271.6200000000001,937.5799999999999,31.919999999999995,1066.4600000000003
212,1923.0,1654.0,2016.0,1319.0,3210.0,18165.0,4714.5,0.0,0.0,0.0,0.0,248.0,141.0,1923.0,1654.0,2016.0,1319.0,2962.0,18024.0,157801.0,188841.0,195158.0,199420.0,206002.0,170962.0,186364.0,24557.0,24403.0,22843.0,14569.0,24534.0,35468.0,61580.0,93204.0,95397.0,106698.0,100709.0,77123.0,71664.0,71234.0,76918.0,78153.0,80759.0,58371.0,33142.0,28534.0,28471.0,17050.0,18282.0,25762.0,25206.833333333336,24850.0,20619.0,21234.0,13299.0,12410.0,17471.0,5719.0,6313.0,5730.0,2966.0,4962.0,6301.0,2573.0,1602.0,1507.0,785.0,910.0,1990.0,183826.0,169700.0,175816.0,172480.0,173861.0,170449.0,174567.0,174385.57142857142,61163.0,61308.0,64157.0,60333.0,61706.0,57836.0,56790.0,77022.0,76436.0,75452.0,76582.0,77171.0,77285.0,83439.0,45641.0,31956.0,36207.0,35565.0,34984.0,35328.0,34338.0,5.6662,4.5464,5.122199999999999,4.753,5.1533999999999995,5.717,5.463600000000001,5.1116,5.445000000000001,6.428000000000001,6.552999999999999,3.976,5.9289999999999985,5.6662,4.628000000000001,5.803999999999999,7.232,2.826,5.1209999999999996,5.122199999999999,3.858,5.27,5.154,4.952999999999999,3.4970000000000003,4.5464,3.992,3.195,6.217,5.891000000000001,4.47,4.753,5.665,3.3350000000000004,6.3,4.755,5.712000000000001,5.1533999999999995,6.525000000000001,4.805000000000001,5.017999999999999,6.739999999999999,5.497,5.717,6.143,5.135,6.37,3.7170000000000005,5.953000000000001,5.463600000000001,32.7,53.5,44.400000000000006,57.3,4.2,5.6,5.1,6.0,18.0,32.0,26.1,33.9,10.5,15.9,13.2,17.4,157.89000000000001,576.8600000000001,654.76,1350.64,950.6100000000001,24.320000000000007,1332.6499999999999,202.29999999999995,576.8600000000001,654.76,1280.73,950.6100000000001,24.320000000000007,1333.9299999999998,157.89000000000001,525.52,653.88,1280.73,950.6100000000001,24.320000000000007,1332.6499999999999
